    31    4   0.17392742256872E+00   0.32607257743127E+00   0.32607257743127E+00   0.17392742256872E+00
     6   11    6   0.11731097413101E-25   0.18978970459474E-25   0.21602557120857E-25   0.70696978846774E-25
     6   11    7   0.17281402288054E-25   0.19072155481036E-25   0.32176537667312E-25   0.13255054317169E-24
     6   11    8   0.20303987399792E-25   0.29583745145437E-25   0.75835656872875E-25   0.31727989640436E-24
     6   11    9   0.28189775824734E-25   0.55363469846969E-25   0.20908930074261E-24   0.87734142008259E-24
     6   11   10   0.53405923956352E-25   0.13354134553936E-24   0.63316211919266E-24   0.26971769179714E-23
     6   11   11   0.13168985691358E-24   0.36897115956370E-24   0.19408426857879E-23   0.83524128314367E-23
     6   11   12   0.38301215545263E-24   0.11257230765787E-23   0.61491563554119E-23   0.26582590625837E-22
     6   11   13   0.11626487128694E-23   0.34845239438829E-23   0.19227633819892E-22   0.83186955165042E-22
     7    1    1   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7    1    2   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7    1    3   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7    1    4   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7    1    5   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7    1    6   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7    1    7   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7    1    8   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7    1    9   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7    1   10   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7    1   11   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7    1   12   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7    1   13   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7    2    1   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7    2    2   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7    2    3   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7    2    4   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7    2    5   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7    2    6   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7    2    7   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7    2    8   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7    2    9   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7    2   10   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7    2   11   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7    2   12   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7    2   13   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7    3    1   0.71280303315321E-22   0.83943949892300E-22   0.10486940135478E-21   0.12471025642242E-21
     7    3    2   0.22353600391028E-22   0.26318454516762E-22   0.32865237666561E-22   0.39078145941262E-22
     7    3    3   0.71524782990856E-23   0.84152684392159E-23   0.10495830528650E-22   0.12473105219209E-22
     7    3    4   0.22597523341782E-23   0.26528247156539E-23   0.32949300505954E-23   0.39120926563853E-23
     7    3    5   0.74064547892743E-24   0.86293191938880E-24   0.10680253819578E-23   0.12579646133148E-23
     7    3    6   0.25308583742983E-24   0.28824979312935E-24   0.35642495778798E-24   0.43582466431970E-24
     7    3    7   0.10202632874801E-24   0.11395269426946E-24   0.15596196492224E-24   0.27191871240326E-24
     7    3    8   0.57617724570982E-25   0.72321771248970E-25   0.17277637209470E-24   0.52006990286646E-24
     7    3    9   0.60036748798473E-25   0.10336671350902E-24   0.42747323525426E-24   0.15117968169157E-23
     7    3   10   0.11359251830438E-24   0.25323416010759E-24   0.13106721288267E-23   0.47727996765117E-23
     7    3   11   0.29427258812564E-24   0.73458334347177E-24   0.40808038404774E-23   0.14943215606681E-22
     7    3   12   0.88073789174348E-24   0.22891377288509E-23   0.12997120460512E-22   0.47672891225939E-22
     7    3   13   0.27040275288385E-23   0.71184219661517E-23   0.40700610888572E-22   0.14938985700076E-21
     7    4    1   0.41844930741271E-22   0.48679386269657E-22   0.60020566303432E-22   0.71261961390898E-22
     7    4    2   0.13128495827660E-22   0.15267636468181E-22   0.18812468370918E-22   0.22331152165417E-22
     7    4    3   0.42061972252858E-23   0.48866644891188E-23   0.60097109824290E-23   0.71285919089465E-23
     7    4    4   0.13346187372979E-23   0.15454170522659E-23   0.18894886227993E-23   0.22372750884612E-23
     7    4    5   0.44349119883200E-24   0.50756563862090E-24   0.61701096755394E-24   0.72239800629314E-24
     7    4    6   0.15699493101781E-24   0.17491996561776E-24   0.21002490193974E-24   0.26189952559447E-24
     7    4    7   0.68437963480273E-25   0.75122327511574E-25   0.10234425977328E-24   0.19745157897298E-24
     7    4    8   0.43468220821299E-25   0.55062838425992E-25   0.13296112847383E-24   0.43079638974599E-24
     7    4    9   0.48849548627261E-25   0.84810869802543E-25   0.34384396111436E-24   0.12742654942613E-23
     7    4   10   0.92977884873935E-25   0.20991521656303E-24   0.10602613622572E-23   0.40303784898508E-23
     7    4   11   0.23836392414965E-24   0.60732851979534E-24   0.32960446585095E-23   0.12592321961689E-22
     7    4   12   0.70877504574614E-24   0.18914221365447E-23   0.10503955536713E-22   0.40199195933966E-22
     7    4   13   0.21723234370009E-23   0.58778949976999E-23   0.32894628901036E-22   0.12588171495540E-21
     7    5    1   0.24561062698038E-22   0.28223849986482E-22   0.34348688143573E-22   0.40724710834979E-22
     7    5    2   0.77107137863230E-23   0.88562446366497E-23   0.10767799563694E-22   0.12761402805433E-22
     7    5    3   0.24757413653099E-23   0.28391092522072E-23   0.34418077328609E-23   0.40754308322361E-23
     7    5    4   0.79094094250260E-24   0.90239762932421E-24   0.10855753365565E-23   0.12799268869498E-23
     7    5    5   0.26812151175729E-24   0.30095446245954E-24   0.35756484935756E-24   0.41765922635407E-24
     7    5    6   0.10004061209840E-24   0.10862790604188E-24   0.12564312490464E-24   0.16049580858874E-24
     7    5    7   0.47827087089658E-25   0.51978518504335E-25   0.70509094810208E-25   0.15337887378981E-24
     7    5    8   0.34343773205627E-25   0.43773689783746E-25   0.10651771783415E-24   0.36717702174201E-24
     7    5    9   0.40904374624632E-25   0.71242073073748E-25   0.28388810498018E-24   0.11015664664755E-23
     7    5   10   0.77899094824202E-25   0.17692559313421E-24   0.87777356201879E-24   0.34787953148571E-23
     7    5   11   0.19749510843104E-24   0.51070683598954E-24   0.27285481031342E-23   0.10879858633868E-22
     7    5   12   0.58401860944236E-24   0.15860119920124E-23   0.86988929380313E-23   0.34701105305131E-22
     7    5   13   0.17856532462737E-23   0.49272864018601E-23   0.27214470173474E-22   0.10871212696987E-21
     7    6    1   0.14414990747244E-22   0.16362089092786E-22   0.19658206373908E-22   0.23276448072103E-22
     7    6    2   0.45303780165626E-23   0.51382690289215E-23   0.61643401302704E-23   0.72945517468804E-23
     7    6    3   0.14594994468065E-23   0.16513329484617E-23   0.19722731332173E-23   0.23302966745538E-23
     7    6    4   0.47137171684791E-24   0.52901230420611E-24   0.62510343054653E-24   0.73294619849249E-24
     7    6    5   0.16455985849034E-24   0.18067939324772E-24   0.20858037270442E-24   0.24323937266968E-24
     7    6    6   0.65593780171329E-25   0.69788406632874E-25   0.77218506290212E-25   0.10456556776737E-24
     7    6    7   0.35076777038158E-25   0.37541381676470E-25   0.51285518497627E-25   0.12580945244801E-24
     7    6    8   0.28266560353863E-25   0.36350199787848E-25   0.88354284988192E-25   0.32126797830704E-24
     7    6    9   0.35118690989828E-25   0.61292574107895E-25   0.24097219788947E-24   0.96679396655553E-24
     7    6   10   0.66488358467737E-25   0.15178820369882E-24   0.74340807594366E-24   0.30605371980712E-23
     7    6   11   0.16670278367581E-24   0.43610459796909E-24   0.23117419816071E-23   0.95644557147358E-23
     7    6   12   0.48980612145999E-24   0.13526730043050E-23   0.73616214882851E-23   0.30515555530059E-22
     7    6   13   0.14944256734714E-23   0.42002001111743E-23   0.23052508553898E-22   0.95592471476439E-22
     7    7    1   0.84581020960576E-23   0.94806198100475E-23   0.11250879372661E-22   0.13299188823321E-22
     7    7    2   0.26630349182571E-23   0.29813740244962E-23   0.35298052228393E-23   0.41699311344537E-23
     7    7    3   0.86267166292445E-24   0.96209415186934E-24   0.11306477832713E-23   0.13322749385296E-23
     7    7    4   0.28323709480249E-24   0.31225899011597E-24   0.36151230604931E-24   0.42109223702182E-24
     7    7    5   0.10311562953448E-24   0.11059681838527E-24   0.12264780388524E-24   0.14354871351582E-24
     7    7    6   0.44434083480470E-25   0.45703618286418E-25   0.49946164935423E-25   0.75069765996234E-25
     7    7    7   0.26906243209036E-25   0.28194092883213E-25   0.39633735801375E-25   0.10852283158530E-24
     7    7    8   0.24076285898865E-25   0.31285703019918E-25   0.75308501468238E-25   0.28608900473220E-24
     7    7    9   0.30771563578105E-25   0.53832201085643E-25   0.20912820879968E-24   0.86090007357915E-24
     7    7   10   0.57671284689257E-25   0.13211462639660E-24   0.64579162450949E-24   0.27237935154534E-23
     7    7   11   0.14287567596492E-24   0.37827285500978E-24   0.20001979965108E-23   0.85196221110308E-23
     7    7   12   0.41721069173761E-24   0.11705780338297E-23   0.63645533571062E-23   0.27171112041682E-22
     7    7   13   0.12695732470550E-23   0.36327257630679E-23   0.19925046171426E-22   0.85026696773261E-22
     7    8    1   0.49597549729855E-23   0.54911929167275E-23   0.64367572450824E-23   0.76046877500347E-23
     7    8    2   0.15663903632615E-23   0.17300480429947E-23   0.20207289760717E-23   0.23836381595760E-23
     7    8    3   0.51153839291613E-24   0.56217590112339E-24   0.65099789292962E-24   0.76437346958211E-24
     7    8    4   0.17202037779833E-24   0.18638328476543E-24   0.21019759941338E-24   0.24383757487227E-24
     7    8    5   0.66279192634686E-25   0.69596207475564E-25   0.73673114757809E-25   0.87386520261777E-25
     7    8    6   0.28150590449526E-25   0.32124778213401E-25   0.34440252340430E-25   0.60134945624237E-25
     7    8    7   0.21225252832874E-25   0.22587586286599E-25   0.32502747900781E-25   0.98606582992980E-25
     7    8    8   0.20918333691489E-25   0.27659513738911E-25   0.66254715834432E-25   0.26017682477223E-24
     7    8    9   0.27369961238989E-25   0.48267200283940E-25   0.18428946525554E-24   0.77899114598567E-24
     7    8   10   0.50699028933805E-25   0.11674451959245E-24   0.56732654807957E-24   0.24543251630585E-23
     7    8   11   0.12400809293023E-24   0.33120100812086E-24   0.17574426300504E-23   0.76665811856772E-23
     7    8   12   0.36005896521380E-24   0.10236838883917E-23   0.55824986036250E-23   0.24427530650288E-22
     7    8   13   0.10924255680981E-23   0.31758650526646E-23   0.17467036517392E-22   0.76558010976965E-22
     7    9    1   0.29045479708139E-23   0.31783069057220E-23   0.36831152425147E-23   0.43447999379749E-23
     7    9    2   0.92142924788883E-24   0.10052839683018E-23   0.11596388958995E-23   0.13651871252657E-23
     7    9    3   0.30465076622128E-24   0.33057098819517E-24   0.37544647170207E-24   0.44162590777797E-24
     7    9    4   0.10611420104344E-24   0.11329632131335E-24   0.12303656930619E-24   0.14351185799461E-24
     7    9    5   0.42716005987588E-25   0.44701566359012E-25   0.46515940018699E-25   0.60942689834850E-25
     7    9    6   0.18435553860070E-25   0.23882222971108E-25   0.25646424714400E-25   0.53790222651641E-25
     7    9    7   0.17031483654721E-25   0.18963135226414E-25   0.27859236788930E-25   0.95344859591326E-25
     7    9    8   0.18634396104090E-25   0.25008807336943E-25   0.59739606440738E-25   0.24374134267857E-24
     7    9    9   0.24643281166097E-25   0.44060864825601E-25   0.16484964993141E-24   0.71511413550758E-24
     7    9   10   0.45053612494655E-25   0.10503367209090E-24   0.50512516351248E-24   0.22343276280147E-23
     7    9   11   0.10878684031776E-24   0.29361408393400E-24   0.15608625143790E-23   0.69753432109046E-23
     7    9   12   0.31386949941722E-24   0.90279488767802E-24   0.49542468706927E-23   0.22235704663345E-22
     7    9   13   0.95038942267044E-24   0.27977680882001E-23   0.15508086490874E-22   0.69687588697131E-22
     7   10    1   0.16975185987579E-23   0.18332493567940E-23   0.21096359336227E-23   0.24894110912478E-23
     7   10    2   0.54195908728662E-24   0.58471086973666E-24   0.66825950985003E-24   0.79044101871167E-24
     7   10    3   0.18274686585592E-24   0.19634952757253E-24   0.21842149817736E-24   0.25837458457890E-24
     7   10    4   0.66933973776084E-25   0.70448652209470E-25   0.73437742337711E-25   0.88272464215772E-25
     7   10    5   0.25966784276978E-25   0.30393558629337E-25   0.31705980938119E-25   0.48906527373539E-25
     7   10    6   0.12753530732228E-25   0.18655974088120E-25   0.20438671333031E-25   0.53608107504989E-25
     7   10    7   0.14147480365137E-25   0.16567930256152E-25   0.24789710084490E-25   0.97248173104859E-25
     7   10    8   0.16892986257211E-25   0.22990653031254E-25   0.54805562473636E-25   0.23803460094862E-24
     7   10    9   0.22414696046967E-25   0.40832270049532E-25   0.15007020301092E-24   0.66751456747217E-24
     7   10   10   0.40388897398192E-25   0.95902966788563E-25   0.45440801701518E-24   0.20622420969319E-23
     7   10   11   0.96327134755477E-25   0.26362195265655E-24   0.13952720162727E-23   0.64017504686999E-23
     7   10   12   0.27623283904331E-24   0.80282415075157E-24   0.44263928766875E-23   0.20403755145303E-22
     7   10   13   0.83434782666725E-24   0.24828163188181E-23   0.13829895011631E-22   0.63868815444727E-22
     7   11    1   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     7   11    2   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
